price,city,address,property_size,property_type,amenities,listing_url,page
3491035.0,Paris,75016 Paris,2303.0,Condo/Apartment,"Lift,Balcony,Parking",https://www.properstar.com/listing/105385519,
554650.0,Paris,75015 Paris,506.0,Condo/Apartment,Balcony,https://www.properstar.com/listing/105431003,
456771.0,Paris,75019 Paris,581.0,Condo/Apartment,,https://www.properstar.com/listing/103997938,
1302885.0,Paris,18th arrondissement,980.0,Condo/Apartment,Intercom,https://www.properstar.com/listing/102579098,
291463.0,Paris,Paris,269.0,Condo/Apartment,,https://www.properstar.com/listing/105450537,
530724.0,Paris,75013 Paris,527.0,Condo/Apartment,,https://www.properstar.com/listing/105450524,
239261.0,Paris,75013 Paris,258.0,Condo/Apartment,,https://www.properstar.com/listing/104574867,
477434.0,Paris,75020 Paris,614.0,Condo/Apartment,"Lift,Balcony",https://www.properstar.com/listing/105415877,
505711.0,Paris,75010 Paris,441.0,Condo/Apartment,Alarm,https://www.properstar.com/listing/104382274,
505711.0,Paris,75018 Paris,452.0,Condo/Apartment,"Balcony,Intercom",https://www.properstar.com/listing/105481031,
357804.0,Paris,75013 Paris,334.0,Condo/Apartment,"Balcony,Lift",https://www.properstar.com/listing/104684507,
908104.0,Paris,75003 Paris,753.0,Condo/Apartment,"Lift,Terrace,Parking",https://www.properstar.com/listing/105416024,
325177.0,Paris,Paris,248.0,Condo/Apartment,,https://www.properstar.com/listing/103190557,
542687.0,Paris,75016 Paris,893.0,Condo/Apartment,"Lift,Parking",https://www.properstar.com/listing/105461101,
1631325.0,Paris,75009 Paris,,Condo/Apartment,"Balcony,Lift",https://www.properstar.com/listing/105461477,
