price,city,address,property_size,property_type,amenities,listing_url,page
16321500.0,London,"Eaton Mews South, Belgravia, London, SW1W, United Kingdom",4681.0,Town House,"Central A/C & Heating,Balcony,Security,Built in Wardrobes,Built in Kitchen Appliances,Pets Allowed,Marble Finishings,Modern Finishings,Underfloor Heating,AC",https://www.rightmove.co.uk/properties/152040932,
16380000.0,London,"Pembridge Crescent, Notting Hill, London, W11",5042.0,House,,https://www.rightmove.co.uk/properties/159763043,
16380000.0,London,"Pembridge Crescent, Notting Hill, London, W11",5005.0,House,,https://www.rightmove.co.uk/properties/159761213,
16380000.0,London,Montpelier Square,4676.0,House,"Six entertaining spaces,Private terrace,Access to beautiful communal gardens,Lift,Cinema room,Excellent location,Modern Interiors",https://www.rightmove.co.uk/properties/159598784,
17257500.0,London,"Walton Street, London, SW3",5270.0,Terraced,"A rare laterally converted pair of terraced period houses,Impressive entertaining rooms on the raised ground and lower ground floors,Secluded landscaped terraced garden to the rear,Prime Knightsbridge location close to Harrods,Attractive principal suite with two dressing rooms,EPC Rating = D",https://www.rightmove.co.uk/properties/155036747,
17316000.0,London,"Norfolk Road, St. John's Wood, London, NW8",6659.0,Detached,,https://www.rightmove.co.uk/properties/154425215,
17491500.0,London,"Queens Grove, St John's Wood, London, NW8",6802.0,Semi-Detached,"Drawing room,Reception room,Sitting room,Entertaining/Family room,Dining room,Kitchen/Breakfast room,Principal bedroom with dressing room and en-suite bathroom,Four further bedrooms with en-suites,Staff bedroom,x2 cloakrooms",https://www.rightmove.co.uk/properties/155989169,
17491500.0,London,"Queens Grove, St John's Wood, London, NW8",6469.0,Semi-Detached,"6 bed family home on the East side of St John's Wood,South West facing rear garden,Gated off street parking,Close proximity to the local high street and Under Ground Station,Freehold,EPC Rating = D",https://www.rightmove.co.uk/properties/144676337,
17491500.0,London,"Redington Road, Hampstead NW3",7262.0,House,"Detached,Double fronted,Gated carriage drive,Off street parking,Garage,West Facing Garden,Separate staff accommodation,Walking distance to Village,Within 100 meters of the Heath",https://www.rightmove.co.uk/properties/149698013,
14040000.0,London,"Castelnau, Barnes, London, SW13",N/A,Detached,"Victorian Detached House,Four Receptions,Seven Bedrooms,Seven Bathrooms,Kitchen,Conservatory,Utility Room,Games Room,Cinema,Steam Room",https://www.rightmove.co.uk/properties/159009410,
14040000.0,London,"Montpelier Square, London, SW7",N/A,House,"5 bedrooms,3 reception rooms,5 bathrooms,Communal Garden,Gym,Patio,Sauna,Terrace,Town House",https://www.rightmove.co.uk/properties/158161883,
14040000.0,London,"Chester Terrace, London, NW1",4445.0,Terraced,"Long Lease,Lift Access,Roof Terrace,Air Conditioning",https://www.rightmove.co.uk/properties/159690521,
14332500.0,London,"Melbury Road, Holland Park, London, W14",4301.0,Terraced,,https://www.rightmove.co.uk/properties/159283508,
14332500.0,London,"The Bishops Avenue, East Finchley, N2",10623.0,Detached,"Eight Bedrooms & Eight Bathrooms,Four Reception Rooms,Internal Lift,Gated Driveway,State-Of-The-Art Technology Incorporated Throughout,Leisure Facilities including Gym, Cinema & Games Room, Outdoor/Indoor Pool",https://www.rightmove.co.uk/properties/156227363,
14332500.0,London,"The Bishops Avenue, Hampstead Heath, London, N2, United Kingdom",10697.0,House,"Central A/C & Heating,Balcony,Private Garden,Private Pool,Built in Wardrobes,Built in Kitchen Appliances,Garden,Terrace,Lift,Wine Cellar",https://www.rightmove.co.uk/properties/155296082,
14566500.0,London,"Wilton Place, Belgravia SW1X",N/A,House,"6 Bedrooms,6 bathrooms,Indoor swimming pool,Freehold,Private terrace,Sauna",https://www.rightmove.co.uk/properties/155015615,
14625000.0,London,"Chesterfield Street, Mayfair, London, W1J, United Kingdom",3419.0,House,,https://www.rightmove.co.uk/properties/157769978,
